track,strategy,model,feature_count,n_cores,n_rows,background_size,repeats,mean_time_sec,std_time_sec,median_time_sec,min_time_sec,max_time_sec,mean_energy_joules,std_energy_joules,median_energy_joules,serial_time_sec,serial_energy_joules,speedup_vs_serial,parallel_efficiency,energy_per_second
kernelshap,ray,LogisticRegression,15,1,100,50,3,11.653088833321817,1.0906885469965284,11.107555499998853,10.94280079996679,12.90891019999981,263.7142916666058,24.206488205045265,250.22589299939503,6.3668142333432725,131.63084233401707,0.5463627991179018,0.5463627991179018,22.630419748669475
kernelshap,ray,LogisticRegression,15,1,100,100,3,19.82990999999068,13.191219776353956,12.230435199977364,12.197488099976908,35.06180670001777,351.529700665848,129.11011469290938,277.3589809982435,12.27457896664661,201.54536866905937,0.6189931757961775,0.6189931757961775,17.727246400312115
kernelshap,ray,LogisticRegression,15,2,100,25,3,15.347520966664888,11.773663443518663,9.137242699973283,7.97919440001715,28.92612580000423,267.76405066789715,91.64964697374204,221.7906149987056,8.63882583331239,128.90070900080445,0.5628808621324635,0.28144043106623173,17.446729751957065
kernelshap,ray,LogisticRegression,15,2,100,50,3,11.266970700002275,2.0079381657789046,10.192768700013405,10.02463830000488,13.583505099988542,318.6106109995354,161.54762192761777,225.4520460000076,6.3668142333432725,131.63084233401707,0.5650866060512598,0.2825433030256299,28.27828521817946
kernelshap,ray,LogisticRegression,15,2,100,100,3,17.262370666663628,11.404489325223526,10.684473900008015,10.671499599993696,30.43113849998917,313.39843266727786,116.74446226755377,247.87776000160244,12.27457896664661,201.54536866905937,0.7110598656273073,0.35552993281365364,18.155005399837687
kernelshap,ray,LogisticRegression,15,4,100,25,3,14.65926919997825,9.78022543899899,9.988051799999084,8.090519099961966,25.8992366999737,272.88698766513716,58.44849166022091,253.64945199750213,8.63882583331239,128.90070900080445,0.5893080831972993,0.14732702079932483,18.615320036932133
kernelshap,ray,LogisticRegression,15,4,100,50,3,11.578402966668364,1.462000545477345,10.87698719999753,10.599277200002687,13.258944500004873,311.47529599904743,129.56658185609206,238.70950700026205,6.3668142333432725,131.63084233401707,0.5498870830175724,0.1374717707543931,26.901404010183033
kernelshap,ray,LogisticRegression,15,4,100,100,3,13.840693200007081,4.367489004233946,11.343043200031389,11.295276699995156,18.883759699994695,300.05819033333546,78.69177231603733,255.3630669997364,12.27457896664661,201.54536866905937,0.8868471245819053,0.22171178114547632,21.67941923119732
kernelshap,ray,LogisticRegression,15,8,100,25,3,16.798337333331194,9.303718040485636,14.557018599996807,8.82001120003406,27.01798219996272,344.2803830006371,45.17228459969746,321.1789349989225,8.63882583331239,128.90070900080445,0.5142667194908193,0.06428333993635241,20.494908285805007
kernelshap,ray,LogisticRegression,15,8,100,50,3,15.289905333309434,1.9168891551399927,14.725130999984684,13.718853399972431,17.425731599971186,390.0678993349408,131.94621634195613,325.26336500323663,6.3668142333432725,131.63084233401707,0.41640638673367136,0.05205079834170892,25.511465952975414
kernelshap,ray,LogisticRegression,15,8,100,100,3,15.56343080002504,2.2043088791826095,14.31196150003234,14.269700400007425,18.10863050003536,353.52965699975704,50.13254304972766,325.61369599994896,12.27457896664661,201.54536866905937,0.7886807943803021,0.09858509929753777,22.715406489884494
kernelshap,ray,LogisticRegression,30,1,100,25,3,15.152944499995405,5.653021119927056,12.642863699991722,11.189626100007445,21.626343699987046,273.6970436679274,26.105506732728532,263.3673940016519,11.51385836668002,169.8664703336281,0.7598429708947665,0.7598429708947665,18.062300938805024
kernelshap,ray,LogisticRegression,30,1,100,50,3,13.327025133340308,1.4818283591703267,12.5153994000284,12.428321600018537,15.037354399973992,291.30749900017906,22.918256142089575,280.70812999957394,8.370689766656142,180.94959233325855,0.6280988955078303,0.6280988955078303,21.858403963793325
kernelshap,ray,LogisticRegression,30,1,100,100,3,28.734749366684508,23.2482776275898,15.394007900031283,15.230857399990782,55.57938280003145,464.0581769988439,225.4562863295755,336.98775100029496,10.566299700003583,204.0816880005847,0.36771852662318005,0.36771852662318005,16.149720711915442
kernelshap,ray,LogisticRegression,30,2,100,25,3,10.225357200019062,1.115324899359706,9.791542700026184,9.392120000033174,11.492408899997828,234.4379493348689,8.352242968658523,235.0452310031337,11.51385836668002,169.8664703336281,1.1260103819804512,0.5630051909902256,22.927115869793955
kernelshap,ray,LogisticRegression,30,2,100,50,3,11.063081400003284,0.16235523350816772,10.979643900005613,10.959411500021815,11.250188799982425,262.408264332796,24.972074248462523,249.7321199996572,8.370689766656142,180.94959233325855,0.7566327557396131,0.37831637786980654,23.7192744810427
kernelshap,ray,LogisticRegression,30,2,100,100,3,22.07422753336141,15.87466051045606,12.931956900050864,12.8860382999992,40.40468740003416,362.39392166722564,135.48218046641992,286.10499300086855,10.566299700003583,204.0816880005847,0.47867132310901633,0.23933566155450817,16.41706017207304
kernelshap,ray,LogisticRegression,30,4,100,25,3,9.923511733320387,1.0217477133624022,10.462911600014197,8.745101599954069,10.562521999992896,259.9066323346846,17.481259876015244,263.31918600150385,11.51385836668002,169.8664703336281,1.160260467876477,0.29006511696911924,26.190993603805655
kernelshap,ray,LogisticRegression,30,4,100,50,3,10.780416266643442,1.4298354957855184,11.48077009996632,9.135419699945489,11.725059000018518,270.75561733135027,24.638000889096638,258.2099289980766,8.370689766656142,180.94959233325855,0.7764718504012289,0.19411796260030723,25.11550673317849
kernelshap,ray,LogisticRegression,30,4,100,100,3,19.0550111666477,10.128421566254715,13.476776600000449,12.942027699959,30.746229199983645,329.82363700157504,69.64581814875356,293.72531400168043,10.566299700003583,204.0816880005847,0.5545155343964296,0.1386288835991074,17.309023548559804
kernelshap,ray,LogisticRegression,30,8,100,25,3,11.713073766673915,2.083776102568831,12.451180100033524,9.360709699976724,13.327331500011496,319.60892400144036,15.150831730277382,313.83192499994107,11.51385836668002,169.8664703336281,0.9829920476928351,0.12287400596160439,27.286511667910172
kernelshap,ray,LogisticRegression,30,8,100,50,3,13.082037900011832,2.932052439794537,14.628933399973905,9.700474500015844,14.916705800045747,334.3715360004343,19.36023159421654,330.6303790025611,8.370689766656142,180.94959233325855,0.6398612991824898,0.07998266239781122,25.559590834095648
kernelshap,ray,LogisticRegression,30,8,100,100,3,21.189262700014904,8.73712003044065,16.151738300046418,16.13803299999563,31.27801680000266,391.45796200043543,61.52135001410461,357.5757729988194,10.566299700003583,204.0816880005847,0.49866292421756375,0.06233286552719547,18.474355032662846
kernelshap,ray,SVM-RBF,15,1,100,25,3,110.56632466666633,82.4190904636432,80.21591020002961,47.62593979999656,203.85712399997283,1667.8383739998462,775.3648090952177,1321.8038110009024,101.59128466667607,1535.8600576653625,0.918826640687858,0.918826640687858,15.08450587489473
kernelshap,ray,SVM-RBF,15,1,100,50,3,107.37459686666261,32.19328083161407,89.76930260000518,87.82327529997565,144.53121270000702,2164.288355332781,249.34148578544608,2035.881112998106,102.98085980000906,1978.0055066658442,0.959080292779961,0.959080292779961,20.156428228740047
kernelshap,ray,SVM-RBF,15,1,100,100,3,204.22174923333418,57.895847864219164,175.04733769997256,166.7170219999971,270.90088800003286,4079.136503333089,207.02886710959135,4102.9384959992585,203.61220633335566,3851.4972386653576,0.9970152890068428,0.9970152890068428,19.974055254381643
kernelshap,ray,SVM-RBF,15,2,100,25,3,71.42960166665337,57.1990879377968,43.80674159998307,33.284618599980604,137.19744479999645,1118.9809983335365,535.4860133220365,842.3939629986646,101.59128466667607,1535.8600576653625,1.4222574716401306,0.7111287358200653,15.665508027828306
kernelshap,ray,SVM-RBF,15,2,100,50,3,70.29707306666144,21.26363065528505,58.7117869000067,57.34197369997855,94.83745859999908,1593.1618570008923,407.8463852642529,1374.1369540011483,102.98085980000906,1978.0055066658442,1.464938087854016,0.732469043927008,22.66327440816954
kernelshap,ray,SVM-RBF,15,2,100,100,3,118.16089590000531,19.447756368565546,107.49280629999704,106.38181340001756,140.60806800000137,2623.7652003342355,63.97093156554967,2605.4724990017044,203.61220633335566,3851.4972386653576,1.7231775773405125,0.8615887886702562,22.20502121577192
kernelshap,ray,SVM-RBF,15,4,100,25,3,45.49730983331877,32.20545652806985,27.408862499985844,26.40263719996437,82.6804298000061,829.5571109998824,204.52640479191732,773.5026669976878,101.59128466667607,1535.8600576653625,2.2329075068143553,0.5582268767035888,18.233102441419028
kernelshap,ray,SVM-RBF,15,4,100,50,3,60.24385966667129,25.512094836475974,46.84816430002684,44.21983479999472,89.66357989999233,1438.4770643343647,609.3560297174986,1099.0597089990506,102.98085980000906,1978.0055066658442,1.709400101019443,0.42735002525486077,23.87757146194558
kernelshap,ray,SVM-RBF,15,4,100,100,3,79.01298363332171,4.048360547778192,80.60547169996426,74.41053290001582,82.02294629998505,1998.0050909992804,218.8001415720006,1874.0283479996344,203.61220633335566,3851.4972386653576,2.576946179861602,0.6442365449654005,25.287047762573955
kernelshap,ray,SVM-RBF,15,8,100,25,3,39.09239200002048,24.021117012074427,29.476641900022518,21.36879850004334,66.43173559999559,788.8234486678639,105.42265413407493,764.2342760004427,101.59128466667607,1535.8600576653625,2.598748233841072,0.324843529230134,20.178439034056822
kernelshap,ray,SVM-RBF,15,8,100,50,3,45.01397913331554,8.309168149772836,47.99464019999141,35.62560959998518,51.42168759997003,1185.4818240000259,56.925687050238075,1169.5046879995564,102.98085980000906,1978.0055066658442,2.2877528666154143,0.2859691083269268,26.335859366910146
kernelshap,ray,SVM-RBF,15,8,100,100,3,77.92947309999727,12.202602225985439,83.43982410000172,63.94351289997576,86.40508230001433,2017.5522860010562,64.40119201996605,1982.41741499946,203.61220633335566,3851.4972386653576,2.612775349733024,0.326596918716628,25.88946396971247
kernelshap,ray,SVM-RBF,30,1,100,25,3,111.46203383331886,83.72113703361984,75.25516989995958,51.937983300013,207.192948299984,1649.407678333039,823.3238644408668,1206.9675209988252,122.77444749998783,1791.3019893334895,1.1014911829402434,1.1014911829402434,14.797932727475397
kernelshap,ray,SVM-RBF,30,1,100,50,3,116.65589779997633,27.50172443431472,111.3625986999832,92.18556769995485,146.41952699999092,2432.0786926661826,230.9922212589634,2528.0991209993954,128.50357733331234,2583.1674539993855,1.1015609133937712,1.1015609133937712,20.848313188899706
kernelshap,ray,SVM-RBF,30,1,100,100,3,216.45833050001724,54.92726283910813,190.30775380000705,179.4924887000234,279.57474900002126,4479.59547300065,325.52232257301176,4505.131442000171,251.37101646667966,4882.159815333384,1.161290562881153,1.161290562881153,20.694955295334744
kernelshap,ray,SVM-RBF,30,2,100,25,3,71.01887316666155,56.44331869127327,41.93610400002217,35.04795599996578,136.07255949999671,1166.8748080000637,498.55788767310327,955.2628330007126,122.77444749998783,1791.3019893334895,1.7287580332606847,0.8643790166303423,16.43048891048627
kernelshap,ray,SVM-RBF,30,2,100,50,3,74.60975723333347,19.78528355991301,63.66924640000798,62.7108917000005,97.44913359999192,1676.1590120002809,386.44538523169456,1460.5158389996875,128.50357733331234,2583.1674539993855,1.7223427886440124,0.8611713943220062,22.4656810872375
kernelshap,ray,SVM-RBF,30,2,100,100,3,131.3151662000067,29.755949664636923,115.31082170002628,112.98651509999765,165.64816179999616,2887.073773998672,417.86997745180383,2649.9516599985727,251.37101646667966,4882.159815333384,1.9142573073685591,0.9571286536842796,21.985836499657303
kernelshap,ray,SVM-RBF,30,4,100,25,3,46.2743138000175,30.814920114726423,29.476061700028367,27.508695300028197,81.83818439999595,855.9782873338078,186.54944072541264,839.2324790004326,122.77444749998783,1791.3019893334895,2.6531878577514725,0.6632969644378681,18.497914221549927
kernelshap,ray,SVM-RBF,30,4,100,50,3,47.80386459998166,3.4913019151647684,46.00982500001555,45.574343899963424,51.82742489996599,1228.5437476666855,240.54003130331984,1093.05295000095,128.50357733331234,2583.1674539993855,2.6881420238430187,0.6720355059607547,25.6996742407131
kernelshap,ray,SVM-RBF,30,4,100,100,3,91.9644259333533,7.599105819553862,93.28018520004116,83.7933583999984,98.81973420002032,2274.9208256655525,416.4446336615762,2061.276673998824,251.37101646667966,4882.159815333384,2.73335057458901,0.6833376436472525,24.73696543611537
kernelshap,ray,SVM-RBF,30,8,100,25,3,39.59321759996237,21.448004857302166,34.991968599963,20.819253299967382,62.96843089995673,810.9894979998456,60.3584917510821,815.902827998205,122.77444749998783,1791.3019893334895,3.100895934764961,0.3876119918456201,20.4830409640821
kernelshap,ray,SVM-RBF,30,8,100,50,3,51.88387713332971,6.833764416466034,55.77255869994406,43.99319690000266,55.88587580004241,1334.7789009984997,11.942322270976778,1331.0163409980812,128.50357733331234,2583.1674539993855,2.4767535587806497,0.3095941948475812,25.726275188888117
kernelshap,ray,SVM-RBF,30,8,100,100,3,96.19430669998594,7.5533294134984725,98.03332829999272,87.89128149999306,102.65831029997209,2293.550828333005,95.01901897628375,2261.6354049980414,251.37101646667966,4882.159815333384,2.613158980922479,0.3266448726153099,23.84289577018533
kernelshap,serial,LogisticRegression,15,1,100,25,3,8.63882583331239,6.199743283147758,6.3327923999750055,3.922560299979523,15.661124799982645,128.90070900080445,60.599065710751645,95.06913999934864,8.63882583331239,128.90070900080445,1.0,1.0,14.92109130198542
kernelshap,serial,LogisticRegression,15,1,100,50,3,6.3668142333432725,2.3456158240146583,5.055504700052552,4.9700889000087045,9.07484909996856,131.63084233401707,23.67792391889185,119.24332200057842,6.3668142333432725,131.63084233401707,1.0,1.0,20.674522219395197
kernelshap,serial,LogisticRegression,15,1,100,100,3,12.27457896664661,10.187470582722518,6.3961831999477,6.389497600030154,24.038056099961977,201.54536866905937,94.55409553006571,147.08235600323084,12.27457896664661,201.54536866905937,1.0,1.0,16.41973783513987
kernelshap,serial,LogisticRegression,30,1,100,25,3,11.51385836668002,8.213914993036383,8.270380500005558,5.416900000011083,20.854294600023422,169.8664703336281,83.33480673675828,122.8680250016892,11.51385836668002,169.8664703336281,1.0,1.0,14.753218679952242
kernelshap,serial,LogisticRegression,30,1,100,50,3,8.370689766656142,3.0077049474278437,6.651065799989738,6.617369699990377,11.84363379998831,180.94959233325855,59.7870939806299,147.93054800061878,8.370689766656142,180.94959233325855,1.0,1.0,21.617046787954596
kernelshap,serial,LogisticRegression,30,1,100,100,3,10.566299700003583,2.2306863399462977,9.313806299993304,9.243339699984062,13.141753100033384,204.0816880005847,3.1287673362227983,205.4190960019464,10.566299700003583,204.0816880005847,1.0,1.0,19.314395180416422
kernelshap,serial,SVM-RBF,15,1,100,25,3,101.59128466667607,74.09170272356525,74.1448579999851,45.138999000017066,185.48999700002605,1535.8600576653625,698.6350793499199,1297.4040779986017,101.59128466667607,1535.8600576653625,1.0,1.0,15.118029688319854
kernelshap,serial,SVM-RBF,15,1,100,50,3,102.98085980000906,28.61315738577907,86.70304160000524,86.22022570000263,136.0193121000193,1978.0055066658442,35.39222759457712,1976.6436649987563,102.98085980000906,1978.0055066658442,1.0,1.0,19.20750623472334
kernelshap,serial,SVM-RBF,15,1,100,100,3,203.61220633335566,58.81536085300714,169.87800060003065,169.4327697000117,271.52584870002465,3851.4972386653576,33.30390258719156,3862.4157439973496,203.61220633335566,3851.4972386653576,1.0,1.0,18.9158464908516
kernelshap,serial,SVM-RBF,30,1,100,25,3,122.77444749998783,89.4012847717774,86.91588079999201,56.86929810000584,224.53816359996563,1791.3019893334895,880.0260848048013,1301.629207999733,122.77444749998783,1791.3019893334895,1.0,1.0,14.590185708908745
kernelshap,serial,SVM-RBF,30,1,100,50,3,128.50357733331234,36.21137197124052,110.0535958999535,105.23299759998918,170.2241384999943,2583.1674539993855,227.69316925861605,2486.021175998404,128.50357733331234,2583.1674539993855,1.0,1.0,20.101910838631134
kernelshap,serial,SVM-RBF,30,1,100,100,3,251.37101646667966,73.93836332858008,209.00171759998196,208.36444020003543,336.7468916000216,4882.159815333384,205.96059320831802,4970.752260000178,251.37101646667966,4882.159815333384,1.0,1.0,19.42212703738872
kernelshap,threading,LogisticRegression,15,1,100,25,3,8.580854366688678,5.999169027954377,6.377760600007605,3.994711700011976,15.370090800046455,126.83490466662214,59.65111826855484,94.82574599997476,8.63882583331239,128.90070900080445,1.006755908461605,1.006755908461605,14.781151065679639
kernelshap,threading,LogisticRegression,15,1,100,50,3,6.303695566641788,2.1075532081696697,5.098005799984094,5.075826199958101,8.737254699983168,126.9350856678064,20.979749594712878,116.56262900069936,6.3668142333432725,131.63084233401707,1.0100129624018488,1.0100129624018488,20.136614201283425
kernelshap,threading,LogisticRegression,15,1,100,100,3,12.417223966661064,10.161352032936296,6.590943899995182,6.510277799970936,24.15045020001708,205.406400000388,107.76989241949485,143.82790199969352,12.27457896664661,201.54536866905937,0.9885123276831085,0.9885123276831085,16.542054854763233
kernelshap,threading,LogisticRegression,15,2,100,25,3,16.566368466670003,11.384483017805639,16.390697699971497,5.270737399987411,28.037670300051104,232.51858033394578,116.81857537807853,226.43487099959225,8.63882583331239,128.90070900080445,0.5214676862157754,0.2607338431078877,14.035579421147828
kernelshap,threading,LogisticRegression,15,2,100,50,3,9.674891199994212,5.582426365492597,6.852103499986697,6.067581399984192,16.104988700011745,190.03303666632328,68.82104970335403,164.12804099952828,6.3668142333432725,131.63084233401707,0.65807605498934,0.32903802749467,19.641878418894983
kernelshap,threading,LogisticRegression,15,2,100,100,3,17.05304326666131,14.97551086342034,8.455349099996965,8.35859719995642,34.345183500030544,279.6949736678018,162.44171388027618,186.8980400023812,12.27457896664661,201.54536866905937,0.7197881794297329,0.35989408971486647,16.40146977253059
kernelshap,threading,LogisticRegression,15,4,100,25,3,19.159805233318668,15.889455436307383,10.834826399979647,9.162639299989678,37.48194999998668,317.16318666794035,138.05918603276444,259.0475760014366,8.63882583331239,128.90070900080445,0.450882758363826,0.1127206895909565,16.553570498535
kernelshap,threading,LogisticRegression,15,4,100,50,3,10.993799666680085,1.212702787841035,10.500176200002898,10.10575460002292,12.375468200014438,258.90740799920235,42.83536528453326,236.5604059996529,6.3668142333432725,131.63084233401707,0.5791277289361347,0.14478193223403368,23.55031161645566
kernelshap,threading,LogisticRegression,15,4,100,100,3,19.7366124666684,14.966648791947463,11.14044119999744,11.05086369998753,37.01853250002023,335.32382466609505,156.65595943603458,247.3929229994565,12.27457896664661,201.54536866905937,0.6219192370208501,0.15547980925521251,16.989938128054998
kernelshap,threading,LogisticRegression,15,8,100,25,3,19.949024099992435,16.061569156227172,11.231746099947486,10.130893299996387,38.48443290003343,334.7633560007002,134.6260226362445,279.26491800146505,8.63882583331239,128.90070900080445,0.4330450346849632,0.0541306293356204,16.780938973392043
kernelshap,threading,LogisticRegression,15,8,100,50,3,11.631644599993402,0.4411310626051769,11.499443999957291,11.271729800035246,12.12375999998767,282.2413350007616,41.80512858899218,258.36794899901093,6.3668142333432725,131.63084233401707,0.5473700798377973,0.06842125997972466,24.264955189648905
kernelshap,threading,LogisticRegression,15,8,100,100,3,20.95599989996602,14.903193323575382,12.460077099967748,12.24365099996794,38.164271599962376,362.04270866643515,158.13064075931425,274.1871739978974,12.27457896664661,201.54536866905937,0.5857310090303308,0.07321637612879135,17.276327085066562
kernelshap,threading,LogisticRegression,30,1,100,25,3,11.478837666645026,8.059926559569206,8.354928400018252,5.448473199969158,20.633111399947666,173.60788633400406,77.58652006978899,140.36363600237743,11.51385836668002,169.8664703336281,1.0030508925251864,1.0030508925251864,15.12416948263589
kernelshap,threading,LogisticRegression,30,1,100,50,3,8.223226699997516,2.416099344290183,6.976528899976984,6.685130600002594,11.00802060001297,178.0289356653808,53.89885782403739,149.76362899771223,8.370689766656142,180.94959233325855,1.0179325065498523,1.0179325065498523,21.649523010892374
kernelshap,threading,LogisticRegression,30,1,100,100,3,17.56170543333671,14.264720108712863,9.408789900015108,9.243417699995916,34.0329086999991,281.55621766723374,133.87884867145704,205.55434100134607,10.566299700003583,204.0816880005847,0.601667061329134,0.601667061329134,16.032396098203904
kernelshap,threading,LogisticRegression,30,2,100,25,3,19.577645100012887,13.045371959619652,18.97984760004329,6.841448599996511,32.911639099998865,284.6073569988415,130.60491052679652,283.0571149985424,11.51385836668002,169.8664703336281,0.5881125287470065,0.29405626437350324,14.537364200082173
kernelshap,threading,LogisticRegression,30,2,100,50,3,12.266184600011911,5.948247961632002,8.837726700003259,8.826200600015,19.134626500017475,248.47645466612167,84.26311795310895,200.3303699970704,8.370689766656142,180.94959233325855,0.6824200058629489,0.34121000293147447,20.2570287965404
kernelshap,threading,LogisticRegression,30,2,100,100,3,22.18649653333705,19.494188165409383,10.998702800017782,10.864474100002552,44.69631269999081,351.65783199974095,187.6906247938551,243.72553799747453,10.566299700003583,204.0816880005847,0.4762491312734682,0.2381245656367341,15.85008392250421
kernelshap,threading,LogisticRegression,30,4,100,25,3,22.354665599996224,17.881216984494415,12.751612799998838,11.32666409999365,42.98571989999618,365.84119733222565,160.7670496468425,301.1241249998769,11.51385836668002,169.8664703336281,0.5150539298016592,0.1287634824504148,16.36531737393949
kernelshap,threading,LogisticRegression,30,4,100,50,3,12.380167066624077,1.5729362542617469,11.48101249994943,11.463080799963793,14.196407899959013,285.3794823327885,49.96987731415628,258.77402500018576,8.370689766656142,180.94959233325855,0.6761370603166447,0.16903426507916117,23.05134339439961
kernelshap,threading,LogisticRegression,30,4,100,100,3,24.525086299981922,19.111062476573213,13.652176899951884,13.331219599989709,46.591862400004175,396.73361633389413,176.3721455852321,296.4172970018941,10.566299700003583,204.0816880005847,0.4308363922051264,0.1077090980512816,16.17664506787838
kernelshap,threading,LogisticRegression,30,8,100,25,3,23.037747166662786,17.492251293351238,13.557907500013243,12.331685799988918,43.2236481999862,390.7375443318442,142.55153632661322,349.49661899870006,11.51385836668002,169.8664703336281,0.4997823043800641,0.06247278804750801,16.960753215369447
kernelshap,threading,LogisticRegression,30,8,100,50,3,13.03368826668399,0.6441582449868747,12.694559400028083,12.629943400039338,13.776561999984551,309.9615706666253,40.88830682192656,287.1458030005547,8.370689766656142,180.94959233325855,0.6422349219485973,0.08027936524357467,23.781570060942173
kernelshap,threading,LogisticRegression,30,8,100,100,3,25.865173866661888,19.805060468417235,14.552630799997132,14.309234699991066,48.73365609999746,420.2403730002081,177.43762265410834,320.3511100018708,10.566299700003583,204.0816880005847,0.4085145437055301,0.05106431796319126,16.247343828678602
kernelshap,threading,SVM-RBF,15,1,100,25,3,93.62523793332123,69.9413595608173,64.23354470002232,43.17593849997502,173.46623059996637,1392.9866199992985,674.1968455944149,1044.9042649984929,101.59128466667607,1535.8600576653625,1.0850843950754834,1.0850843950754834,14.878323951404713
kernelshap,threading,SVM-RBF,15,1,100,50,3,96.5190624333142,26.1749339381776,82.05950189998839,80.76367359998403,126.73401179997018,1819.4526106665369,51.36987616730272,1808.09821000023,102.98085980000906,1978.0055066658442,1.0669484058774334,1.0669484058774334,18.85070746437898
kernelshap,threading,SVM-RBF,15,1,100,100,3,191.22441030000724,55.56584517651153,160.57281959999818,157.73501190001843,255.36539940000512,3754.282827000799,370.19908946809056,3551.569903000673,203.61220633335566,3851.4972386653576,1.0647814576283097,1.0647814576283097,19.63286392731345
kernelshap,threading,SVM-RBF,15,2,100,25,3,61.329970366651345,46.695196041124824,39.02738599997247,29.96788369998103,114.99464140000056,991.0522073329834,401.7989341405211,866.1627520008916,101.59128466667607,1535.8600576653625,1.656470467201092,0.828235233600546,16.159345934917912
kernelshap,threading,SVM-RBF,15,2,100,50,3,60.62274076665441,16.932290085027976,52.91058249998605,48.91943660000106,80.03820319997612,1283.4013730002855,76.25198193153815,1291.6817520015666,102.98085980000906,1978.0055066658442,1.6987166613993434,0.8493583306996717,21.17029610951245
kernelshap,threading,SVM-RBF,15,2,100,100,3,118.92860283333964,27.633996553059127,103.17522219999228,102.77383429999465,150.836752000032,2344.7851833328036,77.62525311724855,2303.3379379988337,203.61220633335566,3851.4972386653576,1.7120541356959118,0.8560270678479559,19.71590624518362
kernelshap,threading,SVM-RBF,15,4,100,25,3,38.10716656665318,27.226539035242595,23.00582019996364,21.7780065999832,69.5376729000127,658.4872539994848,201.1602082491827,615.159967002144,101.59128466667607,1535.8600576653625,2.665936458145817,0.6664841145364543,17.279879700521054
kernelshap,threading,SVM-RBF,15,4,100,50,3,40.31627673333666,2.1743350383236923,41.55760880000889,37.80562290002126,41.585598499979824,994.3141393337983,141.04050501667223,918.725559001099,102.98085980000906,1978.0055066658442,2.554324658528212,0.638581164632053,24.66284637121814
kernelshap,threading,SVM-RBF,15,4,100,100,3,77.01552739999413,2.1670523567931035,77.46672219998436,74.6583968999912,78.9214631000068,1926.9072026651677,320.4410845878472,1782.3329469977557,203.61220633335566,3851.4972386653576,2.6437812374621377,0.6609453093655344,25.019723524808512
kernelshap,threading,SVM-RBF,15,8,100,25,3,37.33104230003664,27.018136993802386,25.58061380003346,18.177766800043173,68.2347463000333,687.3476716655387,168.69383620073742,622.7671439995851,101.59128466667607,1535.8600576653625,2.7213621267300203,0.34017026584125254,18.412228250719483
kernelshap,threading,SVM-RBF,15,8,100,50,3,38.38108736666618,4.503351011389684,39.646825000003446,33.380312699999195,42.1161243999959,978.6619749995348,75.31880257201156,942.0043780005384,102.98085980000906,1978.0055066658442,2.6831147022021975,0.3353893377752747,25.498547387417137
kernelshap,threading,SVM-RBF,15,8,100,100,3,66.81173076664952,7.42793018948618,66.90219160000561,59.33898329996737,74.19401739997556,1755.086636666281,136.0379010800251,1706.446721998578,203.61220633335566,3851.4972386653576,3.047551739746173,0.38094396746827164,26.269138915083598
kernelshap,threading,SVM-RBF,30,1,100,25,3,121.89906370001457,89.46201202142626,86.91359529999318,55.216597600025125,223.5669982000254,1792.2754396653036,868.3245429287258,1344.8513979996137,122.77444749998783,1791.3019893334895,1.007181218406464,1.007181218406464,14.702946727105086
kernelshap,threading,SVM-RBF,30,1,100,50,3,125.08649963332573,35.18859596487012,105.87918709998485,103.68134030001238,165.69897149997996,2564.5045313326686,268.3566091466963,2432.1578479980176,128.50357733331234,2583.1674539993855,1.0273177178192956,1.0273177178192956,20.501849031271714
kernelshap,threading,SVM-RBF,30,1,100,100,3,247.28800080000656,64.09658277357146,211.33261689997744,209.24087949999372,321.2905060000485,4914.341140000567,167.07948168489858,4834.0082569996775,251.37101646667966,4882.159815333384,1.0165111758494714,1.0165111758494714,19.87294621697001
kernelshap,threading,SVM-RBF,30,2,100,25,3,42.15573713334743,7.545888353761819,40.84138920000987,35.353367000003345,50.27245520002907,854.0442639983003,29.99653256071241,845.275748999974,122.77444749998783,1791.3019893334895,2.912401866242465,1.4562009331212324,20.259265335505326
kernelshap,threading,SVM-RBF,30,2,100,50,3,81.84773886667487,19.532909934480514,75.69609710003715,66.13120629999321,103.71591319999423,1709.741521333308,107.15118907621664,1768.2868559993458,128.50357733331234,2583.1674539993855,1.570032100002629,0.7850160500013145,20.889294499856323
kernelshap,threading,SVM-RBF,30,2,100,100,3,145.3005380333246,36.77889185387994,125.18469919997732,122.9670749999932,187.74983990000328,3145.2566813323087,263.6174088837638,3001.096818000293,251.37101646667966,4882.159815333384,1.7300074718858083,0.8650037359429041,21.646559083015546
kernelshap,threading,SVM-RBF,30,4,100,25,3,25.877610666677356,0.8969765428895159,26.295492400007788,24.847939600003883,26.4894000000204,665.4435383326468,65.48471176275898,701.0454830007618,122.77444749998783,1791.3019893334895,4.7444274929943475,1.1861068732485869,25.715030143394944
kernelshap,threading,SVM-RBF,30,4,100,50,3,50.318432100020196,3.6444450242924216,52.33603820001008,46.11135940003442,52.507898700016085,1271.8466979982884,167.73154653948114,1203.2155999983418,128.50357733331234,2583.1674539993855,2.553807262473521,0.6384518156183803,25.275960416854442
kernelshap,threading,SVM-RBF,30,4,100,100,3,98.17264470002071,7.733211462739552,95.81912440003362,91.88962830003584,106.80918139999268,2415.3835383331184,388.41518444054526,2195.8002210004547,251.37101646667966,4882.159815333384,2.560499589623734,0.6401248974059335,24.603427418234855
