strategy,model,n_rows,n_cores,mean_wall_time_sec,std_wall_time_sec,mean_energy_joules,std_energy_joules,repeats,mean_wall_time_min,mean_wall_time_hours
threading,XGBoost,1000,4,0.40821293332070735,0.01657648878059803,11.355694666700943,0.7486557527805557,3,0.006803548888678456,0.00011339248147797426
threading,XGBoost,1000,8,0.6513911999839669,0.0053059960595623805,17.542816333626643,0.6218564525141181,3,0.010856519999732781,0.00018094199999554636
threading,XGBoost,10000,1,2.4291435666770362,0.06541790371368097,52.793685332197526,1.711086860131924,3,0.04048572611128394,0.0006747621018547323
threading,XGBoost,10000,2,2.521310233317005,0.06312043972756026,55.573979666889706,1.3766528249737433,3,0.04202183722195008,0.0007003639536991681
threading,XGBoost,10000,4,2.619273199971455,0.1448819700193384,57.27934533383827,2.964703326121583,3,0.04365455333285759,0.0007275758888809598
threading,XGBoost,10000,8,2.956608633355548,0.059049076214248854,65.64140466673861,1.5573555297191835,3,0.0492768105559258,0.0008212801759320967
threading,XGBoost,48842,1,10.658033433341188,0.3453672203494516,234.1831080006962,5.655928627332406,3,0.17763389055568649,0.0029605648425947745
threading,XGBoost,48842,2,10.532073499993809,0.019281890833198888,229.3118933325289,1.58385282705277,3,0.17553455833323015,0.0029255759722205026
threading,XGBoost,48842,4,10.460318733336559,0.07579027544932536,230.69543366682765,2.0670490204813747,3,0.17433864555560932,0.0029056440925934886
threading,XGBoost,48842,8,10.682277233330145,0.005900927955964134,235.03187266538103,0.6023154378935534,3,0.17803795388883575,0.002967299231480596
